predictor,outcome,PPMC,pval,PPMC_abs
GH_25-28_4,SF-36_16,-0.0703489905,0.0630407295,0.0703489905
GH_42A-43_2,SF-36_14,-0.0703591059,0.063192173,0.0703591059
GH_44-48_3,SF-36_12,-0.0703809916,0.0632998062,0.0703809916
GH_21-24_2,SF-36_9,-0.0704133852,0.0626108247,0.0704133852
GH_9-14_2,SF-36_35,-0.0704135058,0.0629878922,0.0704135058
GH_9-14_1,SF-36_35,-0.0704135058,0.0629878922,0.0704135058
GH_36-D_3,SF-36_3,-0.0704145637,0.062983925,0.0704145637
DIET_27_32_4_AnsVal,HC_38_12,-0.0704327974,0.0642552201,0.0704327974
AUDIT-C_9B,SF-36_3,-0.0704540022,0.3154617338,0.0704540022
MJM_4,SF-36_12,-0.0704578907,0.0624446923,0.0704578907
HCU_7_AnsVal,SF-36_24,-0.0704749077,0.0623812665,0.0704749077
OC_4C,SF-36_13,-0.0705005351,0.0649719319,0.0705005351
MEDS_3C_AnsVal,SF-36_9,-0.0705031726,0.062652367,0.0705031726
MEDS_3A_AnsVal,HC_38_10,-0.07053157,0.1514894567,0.07053157
MEDS_1,SF-36_7,-0.0705716942,0.0618347245,0.0705716942
GH_25-28_1,SF-36_35,-0.0705736185,0.0622017986,0.0705736185
GH_F_50-56_2,HC_37_6,-0.0705981315,0.1015738986,0.0705981315
GH_42A-43_2,SF-36_16,-0.0705999619,0.0624802801,0.0705999619
RH_M_9G_L_3_AnsVal,HC_37_9,-0.0706172758,0.4139564209,0.0706172758
MW_3,SF-36_12,-0.0706203136,0.062028566,0.0706203136
MJM_5A_5,SF-36_9,-0.0706220968,0.1325413029,0.0706220968
GH_F_50-56_5,SF-36_35,-0.0706226167,0.1011371061,0.0706226167
GH_8-B_3,SF-36_9,-0.0706241795,0.0622019097,0.0706241795
DEM_MAR_2,SF-36_14,-0.0706337914,0.0621662438,0.0706337914
GH_37-41_5,HC_38_12,-0.0706934771,0.062510417,0.0706934771
GH_34-A_1,SF-36_19,-0.0707015783,0.0615414801,0.0707015783
GH_35-B_2,SF-36_29,-0.0707036574,0.062283606,0.0707036574
DIET_27_32_6_AnsVal,HC_38_11,-0.0707044735,0.0632314962,0.0707044735
GH_21-24_3,SF-36_13,-0.0707209449,0.061656591,0.0707209449
GH_42A-43_4,SF-36_27,-0.0707313264,0.0619928468,0.0707313264
CTXD_44-46_3_AnsVal,HC_38_1,-0.0707354596,0.0638866425,0.0707354596
RH_5A_6,SF-36_4,-0.070757144,0.1188978426,0.070757144
GH_83-86_5,HC_37_3,-0.0707718078,0.0624088099,0.0707718078
GH_35-B_1,SF-36_6,-0.0707783959,0.0618189597,0.0707783959
GH_36-D_1,SF-36_17,-0.0708069644,0.061901287,0.0708069644
MW_7-10_2_AnsVal,SF-36_6,-0.0708077552,0.0636149758,0.0708077552
HCU_F_22_AnsVal,SF-36_5,-0.0708758586,0.0992875994,0.0708758586
MJM_4A_1,HC_38_8,-0.0709038771,0.6357851695,0.0709038771
AUDIT-C_11-14_C_AnsVal,SF-36_28,-0.07093823,0.0689870816,0.07093823
HCU_M_16,HC_37_5,-0.0709577811,0.3818505883,0.0709577811
GH_19-A_1,SF-36_18,-0.0709649356,0.060577526,0.0709649356
MJM_5A_2,SF-36_31,-0.0709657187,0.131516459,0.0709657187
GH_M_60-64_3,SF-36_14,-0.0709661373,0.3786704072,0.0709661373
RH_M_9G_L_3_AnsVal,HC_38_8,-0.0709886714,0.4097529155,0.0709886714
KW_47-51_2_AnsVal,HC_37_7,-0.0710312581,0.0627811315,0.0710312581
MW_15-18_3_AnsVal,SF-36_5,-0.0710480043,0.0613907559,0.0710480043
GH_49-C_1,SF-36_3,-0.0710481671,0.0610161838,0.0710481671
RH_5A_5,SF-36_3,-0.0710482262,0.1177633117,0.0710482262
HCU_M_16,HC_38_11,-0.0710525529,0.3780886561,0.0710525529
LTEQ_3_AnsVal,SF-36_30,-0.071062392,0.0609643135,0.071062392
RH_5A_3,SF-36_10,-0.0710640997,0.1173021361,0.0710640997
RH_F_9A_F_4_AnsVal,HC_37_4,-0.0710724655,0.150351017,0.0710724655
SF-36_33,HC_37_8,-0.0710822323,0.0607061743,0.0710822323
HCU_24,SF-36_18,-0.0711079735,0.059875942,0.0711079735
GH_65-68_1,SF-36_25,-0.0711291034,0.0601667137,0.0711291034
MEDS_2A_AnsVal,SF-36_17,-0.0711389948,0.0983474955,0.0711389948
CTXD_44-46_3_AnsVal,SF-36_3,-0.0711411466,0.0614257305,0.0711411466
GH_44-48_3,SF-36_25,-0.0711895391,0.0601326044,0.0711895391
CTXD_47-49_3_AnsVal,SF-36_7,-0.071204941,0.1409167841,0.071204941
KW_52-55_2_AnsVal,HC_38_6,-0.0712179039,0.0611455242,0.0712179039
GH_65-68_4,HC_38_11,-0.0712316064,0.0605355449,0.0712316064
FSI_1-4_2_AnsVal,SF-36_11,-0.0712410346,0.0606874277,0.0712410346
AUDIT-C_10B,HC_38_1,-0.071241217,0.0969337818,0.071241217
NPX_2-5_2_AnsVal,SF-36_18,-0.0712672653,0.1905384582,0.0712672653
GH_1-7_6,HC_38_1,-0.0713163172,0.0606010681,0.0713163172
PHQ_2E-H_4_AnsVal,HC_37_1,-0.0713239342,0.0605735042,0.0713239342
BF_55-58_1_AnsVal,HC_38_3,-0.0713286691,0.0611181889,0.0713286691
GH_34-A_3,HC_38_4,-0.0713330511,0.0599842912,0.0713330511
MJM_5A_6_AnsVal,HC_38_10,-0.0713369814,0.1299306815,0.0713369814
MJM_5A_6_AnsVal,SF-36_5,-0.0713501841,0.1285858028,0.0713501841
BMI_1_AnsText,HC_38_5,-0.0713587292,0.0600766309,0.0713587292
GH_37-41_2,SF-36_35,-0.0713661364,0.059498026,0.0713661364
CTXD_44-46_3_AnsVal,SF-36_17,-0.0713958407,0.061062341,0.0713958407
HCU_11_3_AnsVal,SF-36_10,-0.0714024202,0.0588224841,0.0714024202
HCU_12_AnsVal,SF-36_14,-0.0714283942,0.059275637,0.0714283942
MJM_5E_2,HC_38_10,-0.071448555,0.1306152943,0.071448555
GH_34-A_2,SF-36_28,-0.0714570295,0.059173581,0.0714570295
AUDIT-C_11-14_B_AnsVal,SF-36_23,-0.0714724284,0.0765410493,0.0714724284
MJM_4,HC_38_5,-0.0714793628,0.0592767264,0.0714793628
GH_19-A_2,SF-36_28,-0.0715291878,0.058917055,0.0715291878
SF-36_8,HC_38_14,-0.071551763,0.0592019186,0.071551763
GH_49-C_1,SF-36_35,-0.0715640275,0.0593415838,0.0715640275
GH_36-D_6,SF-36_30,-0.0715816198,0.0589132049,0.0715816198
HCU_6_AnsVal,SF-36_25,-0.0715889822,0.0581629925,0.0715889822
HCU_13_4,SF-36_6,-0.0716079093,0.0586382482,0.0716079093
LTEQ_4,HC_38_9,-0.0716099807,0.0738526077,0.0716099807
KW_39-42_1_AnsVal,HC_37_2,-0.0716129868,0.0593509624,0.0716129868
AUDIT-C_11-14_D_AnsVal,SF-36_13,-0.0716370208,0.0620904983,0.0716370208
MJM_5B,HC_37_1,-0.0716389984,0.13045217,0.0716389984
DIET_27_32_1_AnsVal,HC_38_2,-0.0716419227,0.0590646448,0.0716419227
GH_19-A_3,SF-36_34,-0.0716618742,0.0582669062,0.0716618742
GH_M_60-64_1,SF-36_6,-0.0716646596,0.3739835653,0.0716646596
AUDIT-C_11-14_D_AnsVal,SF-36_16,-0.0716751074,0.0619514044,0.0716751074
GH_1-7_1,HC_38_1,-0.0716995244,0.0592271475,0.0716995244
LTEQ_7,HC_37_7,-0.0717296963,0.1180864113,0.0717296963
AUDIT-C_15,SF-36_17,-0.071767589,0.0582568225,0.071767589
RH_F_9A_F_2_AnsVal,SF-36_23,-0.071796595,0.1376361848,0.071796595
GH_9-14_7,HC_38_12,-0.0718065464,0.0584828829,0.0718065464
MEDS_4,SF-36_19,-0.071823759,0.0576995896,0.071823759
GH_73-78_3,SF-36_18,-0.0718511162,0.057604172,0.0718511162
DIET_18-20_3,SF-36_19,-0.0718717884,0.0580723749,0.0718717884
MJM_5C,HC_37_8,-0.0719266714,0.1272026148,0.0719266714
GH_87-89_4,SF-36_5,-0.0719439631,0.057102897,0.0719439631
GH_83-86_1,SF-36_25,-0.0719477728,0.0574470779,0.0719477728
AUDIT-C_9B,HC_38_1,-0.0719679615,0.3075494738,0.0719679615
GH_65-68_2,HC_37_1,-0.0719945199,0.0578244208,0.0719945199
GH_29-33_1,SF-36_25,-0.0720334674,0.0571499211,0.0720334674
GH_35-B_3,HC_37_1,-0.0720458808,0.0580076392,0.0720458808
GH_20-A_2,SF-36_29,-0.0720612569,0.0570538322,0.0720612569
GH_87-89_2,SF-36_31,-0.072082627,0.0569800309,0.072082627
GH_69-71_2,SF-36_7,-0.0720900627,0.0569543704,0.0720900627
RH_5A_4,SF-36_18,-0.0720916035,0.112453298,0.0720916035
GH_73-78_3,SF-36_5,-0.0721536322,0.0565577427,0.0721536322
GH_F_57,HC_37_1,-0.0721571394,0.0942249864,0.0721571394
GH_79-82_5,HC_38_13,-0.0721760718,0.057194302,0.0721760718
KW_47-51_4_AnsVal,HC_38_7,-0.0721905886,0.0584153378,0.0721905886
GH_29-33_1,SF-36_14,-0.0721982043,0.0565822593,0.0721982043
GH_F_57A,SF-36_9,-0.0722313933,0.4662046473,0.0722313933
GH_36-D_4,SF-36_28,-0.0722563964,0.056738585,0.0722563964
GH_49-C_3,HC_37_1,-0.0722639974,0.0574309037,0.0722639974
MJM_1B,HC_37_1,-0.0722650086,0.1706665683,0.0722650086
CTXD_29-33_4_AnsVal,SF-36_11,-0.0722701878,0.057049163,0.0722701878
MJM_2A,SF-36_18,-0.072343286,0.1417125326,0.072343286
GH_1-7_2,SF-36_19,-0.0723636706,0.0561936751,0.0723636706
GH_19-A_1,SF-36_24,-0.0723641105,0.0558390325,0.0723641105
AUDIT-C_9,SF-36_16,-0.0723849183,0.0557683954,0.0723849183
GH_65-68_3,SF-36_35,-0.0723975627,0.0559015665,0.0723975627
SP_60,SF-36_12,-0.0724076753,0.0558672199,0.0724076753
HCU_F_20_AnsVal,SF-36_18,-0.0724192176,0.0921229916,0.0724192176
GH_36-D_5,SF-36_7,-0.0724477065,0.0557314299,0.0724477065
GH_83-86_3,SF-36_12,-0.0724872464,0.0557736436,0.0724872464
GH_F_58,SF-36_13,-0.0724914811,0.0924020377,0.0724914811
FSI_1-4_3_AnsText,HC_38_1,-0.0725252687,0.056712352,0.0725252687
GH1_5-18_1,SF-36_12,-0.072556713,0.0551880294,0.072556713
GH_83-86_1,SF-36_28,-0.0725888473,0.0556062623,0.0725888473
DIET_27_32_4_AnsVal,HC_38_16,-0.0725937762,0.0564783933,0.0725937762
RH_F_9A_F_2_AnsVal,SF-36_27,-0.0726406794,0.1335134516,0.0726406794
GH_1-7_5,SF-36_11,-0.0726545868,0.0550340355,0.0726545868
GH_F_50-56_1,SF-36_13,-0.0727008237,0.0914623965,0.0727008237
HCU_11_1_AnsVal,SF-36_15,-0.0727008565,0.0548790577,0.0727008565
MJM_4A_4_AnsVal,HC_37_7,-0.0727392967,0.627043844,0.0727392967
MJM_4A_4_AnsVal,HC_38_4,-0.0727392967,0.627043844,0.0727392967
MJM_4A_4_AnsVal,HC_38_7,-0.0727392967,0.627043844,0.0727392967
MJM_4A_4_AnsVal,HC_37_9,-0.0727392967,0.627043844,0.0727392967
HCU_F_19,SF-36_24,-0.0727452446,0.0918685035,0.0727452446
GH1_5-18_1,SF-36_3,-0.072749902,0.0543682018,0.072749902
GH_1-7_8,HC_38_16,-0.0727512049,0.0555885432,0.0727512049
MJM_5A_4,SF-36_9,-0.0727723712,0.1211238551,0.0727723712
KW_47-51_1_AnsVal,HC_38_6,-0.0727920458,0.056162931,0.0727920458
GH_F_50-56_3,SF-36_10,-0.0727963686,0.0904366923,0.0727963686
GH_M_60-64_2,SF-36_13,-0.0727999634,0.3664422881,0.0727999634
GH_37-41_2,SF-36_6,-0.0728576684,0.0541834366,0.0728576684
GH_65-68_2,SF-36_18,-0.0728709208,0.0541395523,0.0728709208
MEDS_2B_AnsVal,SF-36_25,-0.072876599,0.0900811841,0.072876599
GH_21-24_3,HC_38_1,-0.0728795383,0.0546316283,0.0728795383
GH_49-C_4,SF-36_25,-0.0729079364,0.0545371815,0.0729079364
MJM_5A_5,SF-36_6,-0.0729081068,0.1204297029,0.0729081068
GH_44-48_2,SF-36_9,-0.0729126818,0.0541741897,0.0729126818
GH_19-A_1,SF-36_17,-0.0729428633,0.054074374,0.0729428633
GH_19-A_3,HC_37_4,-0.0729457287,0.0544117025,0.0729457287
GH_F_58A_AnsVal,HC_37_1,-0.0729629691,0.1574014711,0.0729629691
OC_4C,SF-36_19,-0.0730050385,0.0556231309,0.0730050385
RH_5A_8_AnsVal,HC_37_3,-0.0730489228,0.1088467717,0.0730489228
MEDS_3,HC_37_5,-0.0730648064,0.0538449834,0.0730648064
GH_83-86_2,SF-36_9,-0.073082577,0.0536143102,0.073082577
HCU_28A-E_E_AnsVal,SF-36_10,-0.0730966608,0.0607362039,0.0730966608
GH_49-C_3,SF-36_35,-0.0731018147,0.0540692784,0.0731018147
GH_F_50-56_7,HC_38_16,-0.0731034898,0.0905766674,0.0731034898
KW_39-42_3_AnsVal,HC_37_7,-0.0731456559,0.0551524636,0.0731456559
MJM_5A_6_AnsVal,SF-36_12,-0.0731491632,0.1192045947,0.0731491632
HCU_30_AnsVal,SF-36_24,-0.0731535399,0.0530401006,0.0731535399
HCU_28A-E_E_AnsVal,SF-36_3,-0.0731634499,0.060696625,0.0731634499
GH_29-33_6,SF-36_23,-0.0731640623,0.0536914808,0.0731640623
GH_8-B_1,SF-36_12,-0.0731757202,0.0534810388,0.0731757202
DEM_RACE_9_1,SF-36_3,-0.0731802461,0.0546839127,0.0731802461
HCU_13_2,SF-36_6,-0.0731806087,0.0532934519,0.0731806087
GH_83-86_2,SF-36_29,-0.0731862571,0.0534465706,0.0731862571
GH_20-A_1,SF-36_12,-0.0731867448,0.0532734217,0.0731867448
FSI_1-4_3_AnsVal,SF-36_6,-0.0732269986,0.05365782,0.0732269986
RH_M_9G_L_4_AnsVal,HC_38_10,-0.0732406616,0.3950203211,0.0732406616
GH_35-B_4,SF-36_30,-0.0732451859,0.0534259086,0.0732451859
HCU_11_5,SF-36_24,-0.0732548447,0.0528810085,0.0732548447
KW_39-42_2_AnsVal,HC_38_11,-0.0732628866,0.0540605959,0.0732628866
DIET_23,SF-36_12,-0.0732716148,0.0528265953,0.0732716148
CTXD_44-46_3_AnsVal,SF-36_13,-0.0732791667,0.0543566575,0.0732791667
GH_20-A_1,SF-36_17,-0.0733174865,0.053018844,0.0733174865
BPI_4,HC_37_1,-0.0733354579,0.2179191519,0.0733354579
HCU_31_AnsVal,SF-36_15,-0.0733386198,0.052609652,0.0733386198
GH_F_50-56_2,SF-36_12,-0.0733401676,0.0886400174,0.0733401676
HCU_31_AnsText,SF-36_29,-0.0733924683,0.1533219288,0.0733924683
GH_35-B_3,SF-36_17,-0.0733980026,0.0530999774,0.0733980026
GH_49-C_3,HC_38_1,-0.0734157139,0.0535597733,0.0734157139
MEDS_2B_AnsVal,SF-36_24,-0.0734245019,0.0879776008,0.0734245019
NPX_2-5_2_AnsVal,HC_38_5,-0.0734380434,0.1792917322,0.0734380434
FSI_1-4_4_AnsVal,SF-36_17,-0.0734623901,0.0534075861,0.0734623901
GH_35-B_2,SF-36_35,-0.0734749713,0.0526796014,0.0734749713
FSI_1-4_4_AnsVal,SF-36_6,-0.0734758928,0.053018949,0.0734758928
FSI_1-4_1_AnsVal,SF-36_17,-0.0734804577,0.0530041534,0.0734804577
GH_1-7_3,SF-36_11,-0.0734898294,0.0522918398,0.0734898294
FSI_1-4_1_AnsVal,SF-36_6,-0.0734926225,0.0526226345,0.0734926225
FSI_1-4_3_AnsVal,SF-36_17,-0.0735010277,0.0531094082,0.0735010277
GH_73-78_1,SF-36_19,-0.073561259,0.05189414,0.073561259
FSI_1-4_2_AnsVal,SF-36_6,-0.0735758812,0.052867061,0.0735758812
KW_39-42_4_AnsVal,HC_37_8,-0.0735768392,0.0526925704,0.0735768392
KW_56-57_2_AnsVal,HC_38_10,-0.0735782811,0.0533770133,0.0735782811
GH_65-68_5,HC_38_7,-0.0735949541,0.0524634888,0.0735949541
DIET_27_32_4_AnsVal,HC_37_8,-0.0736088439,0.0531047834,0.0736088439
MJM_5A_3,HC_38_1,-0.0736095837,0.1181117724,0.0736095837
GH1_5-18_5,HC_37_7,-0.0736339527,0.05216836,0.0736339527
HC_37_10_AnsVal,SF-36_31,-0.0736399039,0.0521493033,0.0736399039
KW_47-51_5_AnsVal,HC_38_8,-0.0736973377,0.0547482986,0.0736973377
GH_21-24_1,SF-36_19,-0.0737145298,0.0512392758,0.0737145298
MEDS_2_AnsVal,SF-36_35,-0.0737257022,0.0513708884,0.0737257022
LTEQ_7,HC_38_1,-0.0737321347,0.1077697557,0.0737321347
GH_73-78_6,SF-36_14,-0.0737647684,0.0512472312,0.0737647684
MJM_2B,HC_38_5,-0.0737762147,0.1422820088,0.0737762147
FSI_1-4_2_AnsVal,SF-36_17,-0.0737829256,0.0525434406,0.0737829256
GH_M_60-64_6,HC_38_16,-0.0737915551,0.3599330432,0.0737915551
GH_73-78_6,SF-36_15,-0.0738008384,0.0514679552,0.0738008384
GH_65-68_5,HC_38_4,-0.0738009064,0.0518047331,0.0738009064
KW_43-46_3_AnsVal,HC_37_7,-0.073837111,0.0521988249,0.073837111
GH_29-33_1,SF-36_18,-0.0738618803,0.0511075793,0.0738618803
OC_3_AnsVal,SF-36_18,-0.0738663433,0.0547294211,0.0738663433
KW_43-46_3_AnsVal,HC_38_9,-0.0738706588,0.0520917299,0.0738706588
MEDS_2A_AnsVal,SF-36_18,-0.0738756596,0.0857475387,0.0738756596
MW_4A,HC_37_1,-0.0738783879,0.2245634863,0.0738783879
DIET_18-20_2,SF-36_27,-0.0739147936,0.0517813019,0.0739147936
MJM_5A_5,SF-36_31,-0.0739174755,0.1161715904,0.0739174755
KW_39-42_4_AnsVal,HC_38_11,-0.0739556517,0.051482706,0.0739556517
DIET_27_32_1_AnsVal,HC_37_4,-0.0740059927,0.0511556241,0.0740059927
ISQ_2-7_1_AnsVal,HC_38_1,-0.0740293144,0.0531362159,0.0740293144
GH_1-7_8,HC_37_2,-0.0740457894,0.0513666551,0.0740457894
GH_36-D_4,SF-36_19,-0.0740532281,0.0505072864,0.0740532281
HCU_15_AnsVal,SF-36_28,-0.0740544819,0.0506693874,0.0740544819
ISQ_12-15_1_AnsVal,SF-36_9,-0.0740557449,0.1353548816,0.0740557449
KW_47-51_4_AnsVal,HC_38_11,-0.0740610733,0.0521687565,0.0740610733
DEM_RACE_9_1,SF-36_4,-0.0740618985,0.0514847304,0.0740618985
GH_49-C_1,HC_38_13,-0.0740871262,0.0514051,0.0740871262
GH_21-24_2,HC_37_1,-0.0741000166,0.0506934316,0.0741000166
RH_5,HC_38_6,-0.0741552296,0.1035783708,0.0741552296
GH_F_58A_AnsVal,SF-36_28,-0.0741591936,0.1506870148,0.0741591936
HCU_27,SF-36_28,-0.0741604914,0.0500085993,0.0741604914
HCU_11_3_AnsVal,SF-36_9,-0.0741699684,0.0498151079,0.0741699684
MEDS_2_AnsVal,SF-36_17,-0.0742120464,0.0500135324,0.0742120464
AUDIT-C_11-14_D_AnsVal,SF-36_4,-0.074226732,0.0528515297,0.074226732
HCU_25_AnsVal,SF-36_12,-0.0742296598,0.0502894086,0.0742296598
GH_25-28_3,SF-36_29,-0.0742352538,0.049777425,0.0742352538
GH_8-B_4,HC_38_7,-0.0742355257,0.0506038124,0.0742355257
GH_79-82_5,HC_38_8,-0.0742427655,0.0504146904,0.0742427655
MJM_1D_1,SF-36_25,-0.0743082015,0.1606167105,0.0743082015
GH_35-B_2,SF-36_9,-0.0743254626,0.0498277061,0.0743254626
KW_39-42_2_AnsVal,HC_38_6,-0.0743270683,0.0506528588,0.0743270683
KW_47-51_1_AnsVal,HC_37_6,-0.0743399448,0.0512870291,0.0743399448
GH_37-41_6,HC_38_3,-0.0743604286,0.0500498378,0.0743604286
MJM_3C_3-5_1_AnsVal,HC_37_1,-0.0743814736,0.111905647,0.0743814736
GH_F_50-56_1,SF-36_19,-0.074395136,0.0838483638,0.074395136
KW_43-46_1_AnsVal,HC_37_6,-0.0744001621,0.0499271313,0.0744001621
DIET_18-20_2,SF-36_34,-0.0744004536,0.0502579187,0.0744004536
CTXD_34-38_4_AnsVal,HC_37_6,-0.0744038064,0.0510868749,0.0744038064
RH_5A_6,SF-36_30,-0.0744389916,0.1015488132,0.0744389916
AUDIT-C_9B,SF-36_25,-0.0745001635,0.2884020468,0.0745001635
BPI_E-G_2_AnsText,HC_37_1,-0.0745083294,0.212256483,0.0745083294
GH_42A-43_3,SF-36_7,-0.0745859256,0.0488670938,0.0745859256
GH_M_60-64_3,HC_38_16,-0.0746047097,0.3546491493,0.0746047097
AUDIT-C_15,HC_37_1,-0.0746295344,0.0490601568,0.0746295344
MEDS_2_AnsVal,SF-36_15,-0.0746322308,0.0487266505,0.0746322308
MJM_2D_3-5_2_AnsVal,SF-36_24,-0.0746331896,0.1407224547,0.0746331896
HCU_F_22_AnsVal,SF-36_31,-0.074681886,0.0829445984,0.074681886
LTEQ_6_AnsVal,HC_38_13,-0.0746941037,0.0500180437,0.0746941037
GH_29-33_2,SF-36_5,-0.0746976498,0.0485288122,0.0746976498
GH_21-24_1,SF-36_14,-0.0747047506,0.0481852614,0.0747047506
GH_9-14_2,SF-36_19,-0.0747634878,0.048169413,0.0747634878
GH_73-78_1,SF-36_18,-0.0748224202,0.0479927458,0.0748224202
GH_1-7_4,SF-36_5,-0.0748530031,0.0482226728,0.0748530031
MW_4B,HC_38_5,-0.0748586995,0.2210374007,0.0748586995
GH_37-41_3,SF-36_12,-0.0748726457,0.0480028999,0.0748726457
GH_73-78_5,SF-36_17,-0.0749058025,0.0480644444,0.0749058025
CTXD_44-46_3_AnsVal,SF-36_4,-0.0749140203,0.0488514196,0.0749140203
AUDIT-C_9B,SF-36_35,-0.0749313016,0.2868058469,0.0749313016
GH_73-78_1,SF-36_9,-0.0749372501,0.0476500703,0.0749372501
GH_F_57,SF-36_27,-0.0749523279,0.0818332128,0.0749523279
RH_M_9G_L_4_AnsVal,HC_37_5,-0.0749825703,0.3856186026,0.0749825703
MJM_5A_1,HC_37_7,-0.0750065683,0.1104823913,0.0750065683
HCU_M_17_AnsVal,HC_38_13,-0.0750274447,0.3519214709,0.0750274447
GH_M_60-64_2,SF-36_14,-0.0750323142,0.3518901276,0.0750323142
HCU_13_2,HC_38_10,-0.0750660495,0.0480692369,0.0750660495
AUDIT-C_10B,HC_38_5,-0.0750756433,0.080206066,0.0750756433
GH_9-14_3,SF-36_12,-0.075113889,0.0472857377,0.075113889
MJM_1,HC_37_1,-0.0751272113,0.0475654955,0.0751272113
ISQ_12-15_3_AnsVal,SF-36_35,-0.0751459291,0.1282711611,0.0751459291
GH_8-B_4,SF-36_24,-0.0751620835,0.0473025979,0.0751620835
GH_9-14_5,SF-36_13,-0.0751994188,0.0470336452,0.0751994188
AUDIT-C_10A,SF-36_25,-0.0752235603,0.0782345441,0.0752235603
MJM_2,HC_37_1,-0.0752268621,0.0482381128,0.0752268621
GH_79-82_1,SF-36_24,-0.075236328,0.0469252073,0.075236328
GH_65-68_2,SF-36_11,-0.0752440172,0.0465872532,0.0752440172
HCU_14_AnsVal,SF-36_31,-0.075247641,0.0472096088,0.075247641
GH_79-82_2,HC_37_1,-0.0752621709,0.0473263802,0.0752621709
HCU_3_4_AnsVal,HC_38_2,-0.0752865721,0.0475749667,0.0752865721
GH_37-41_5,SF-36_3,-0.0753019211,0.0465753991,0.0753019211
AUDIT-C_9,SF-36_28,-0.0753658017,0.046546476,0.0753658017
FSI_1-4_3_AnsVal,SF-36_9,-0.0753836254,0.0469692449,0.0753836254
KW_43-46_3_AnsVal,HC_38_11,-0.075406139,0.0473826891,0.075406139
HCU_11_1_AnsVal,HC_38_7,-0.0754081688,0.0467387037,0.0754081688
GH_9-14_7,HC_38_14,-0.0754225754,0.0468551932,0.0754225754
KW_56-57_1_AnsVal,HC_38_9,-0.0754469988,0.0474231155,0.0754469988
GH_9-14_7,HC_38_7,-0.0754535367,0.0467646997,0.0754535367
GH_83-86_4,SF-36_29,-0.0754818838,0.0463661636,0.0754818838
MJM_3C_1,HC_38_10,-0.07552254,0.1049717634,0.07552254
GH_25-28_4,HC_38_16,-0.0755429387,0.0463464102,0.0755429387
HCU_8_AnsVal,SF-36_7,-0.0755791469,0.0456167692,0.0755791469
DIET_27_32_4_AnsVal,HC_37_6,-0.0755898682,0.0470037261,0.0755898682
KW_47-51_1_AnsVal,HC_38_12,-0.0755976204,0.0473022783,0.0755976204
FSI_1-4_4_AnsVal,SF-36_9,-0.0756386013,0.0463846287,0.0756386013
HCU_3_4_AnsVal,HC_37_8,-0.0756553835,0.0464942525,0.0756553835
FSI_1-4_1_AnsVal,SF-36_9,-0.0756612647,0.0460042664,0.0756612647
KW_47-51_5_AnsVal,HC_38_12,-0.0756619409,0.0485845249,0.0756619409
GH_83-86_2,SF-36_10,-0.0756867645,0.0454634313,0.0756867645
MJM_1D_1,HC_38_12,-0.0757100495,0.1534266109,0.0757100495
GH_69-71_4,HC_38_6,-0.0757227579,0.0461412475,0.0757227579
GH_36-D_6,SF-36_26,-0.0757304878,0.0454934858,0.0757304878
GH_25-28_4,HC_37_5,-0.0757326712,0.0457988207,0.0757326712
SF-36_33,HC_38_4,-0.0757543897,0.0455805522,0.0757543897
DEM_INSP_6_AnsVal,HC_38_12,-0.0757698231,0.0463212363,0.0757698231
DIET_27_32_5_AnsVal,HC_38_7,-0.0757841252,0.0470785699,0.0757841252
DEM_MAR_2,SF-36_16,-0.075841099,0.0453329359,0.075841099
MJM_5A_4,SF-36_29,-0.0758483746,0.1065290401,0.0758483746
DIET_27_32_6_AnsVal,HC_37_8,-0.0758908799,0.0461302979,0.0758908799
AUDIT-C_11-14_C_AnsVal,SF-36_4,-0.0759152385,0.0510693623,0.0759152385
MEDS_1,SF-36_26,-0.0759174379,0.0445017182,0.0759174379
ISQ_2-7_6_AnsVal,SF-36_24,-0.0759537334,0.0470684614,0.0759537334
FSI_1-4_2_AnsVal,SF-36_9,-0.0759654452,0.0456017154,0.0759654452
CTXD_34-38_5_AnsVal,SF-36_10,-0.0759861068,0.0446140236,0.0759861068
GH_36-D_6,HC_38_2,-0.0760228425,0.0452821188,0.0760228425
GH_F_57,SF-36_24,-0.0760634753,0.0773927247,0.0760634753
KW_47-51_3_AnsVal,HC_38_11,-0.0760967634,0.0461730643,0.0760967634
HCU_25_AnsVal,SF-36_18,-0.0761079813,0.044577888,0.0761079813
GH_25-28_4,HC_37_6,-0.0761115251,0.0447216683,0.0761115251
GH_9-14_3,SF-36_35,-0.0761156981,0.0444030618,0.0761156981
GH_90B_AnsVal,HC_38_8,-0.0761591414,0.1209191763,0.0761591414
GH_34-A_1,SF-36_28,-0.0762510192,0.0440252657,0.0762510192
AUDIT-C_11-14_D_AnsVal,SF-36_6,-0.0762613686,0.0468238518,0.0762613686
GAD7_5G,SF-36_6,-0.0763140846,0.046028492,0.0763140846
RH_F_9A_F_6_AnsVal,SF-36_34,-0.0763329126,0.3435813219,0.0763329126
GH_35-B_1,SF-36_16,-0.0763378249,0.044088487,0.0763378249
GH_36-D_1,SF-36_29,-0.0763887064,0.0437951299,0.0763887064
KW_52-55_4_AnsVal,HC_38_14,-0.0764149294,0.0449532851,0.0764149294
MJM_5B,SF-36_24,-0.0764603352,0.1064427213,0.0764603352
Sleep_1,HC_38_7,-0.0764641074,0.0437384457,0.0764641074
